invoice_id,vendor_id,vendor_name,vendor_category,po_reference,po_amount,invoice_amount,gr_amount,deviation_pct,days_since_last_invoice,is_new_vendor,three_way_match,invoice_date,anomaly_type,label
INV-45177,V-006,GlobalParts Co,industrial,PO-91140,55452.22,53927.22,55452.22,-2.75,33,0,1,2025-03-31,none,0
INV-78847,V-008,TechServe Inc,IT,PO-30732,42555.77,41172.575283082704,42555.77,-3.25,31,0,1,2026-02-24,none,0
INV-63670,V-008,TechServe Inc,IT,PO-67154,45807.56,45669.9,45807.56,-0.3,30,0,1,2025-02-06,none,0
INV-58873,V-002,BioTech Equipment Ltd,medical,PO-23336,160190.74,159832.31,160190.74,-0.22,33,0,1,2026-02-27,none,0
INV-84154,V-007,SafetyFirst Ltd,safety,PO-55597,8223.23,8372.02,8223.23,1.81,36,0,1,2026-02-24,none,0
INV-76950,V-002,BioTech Equipment Ltd,medical,PO-19953,174344.68,178369.99,174344.68,2.31,33,0,1,2025-07-05,none,0
INV-50085,V-NEW-011,NewVendor Corp 11,IT,PO-71530,247343.01,269405.43,241861.86,8.92,16,1,0,2024-04-14,new_vendor_risk,1
INV-90468,V-002,BioTech Equipment Ltd,medical,PO-33216,181819.3,186560.71,181819.3,2.61,28,0,1,2026-03-26,none,0
INV-92982,V-NEW-006,NewVendor Corp 6,industrial,PO-51510,180224.35,172761.79,159768.25,-4.14,3,1,1,2025-12-30,new_vendor_risk,1
INV-61225,V-004,OfficeMax,stationery,PO-13832,2135.35,2103.05,2135.35,-1.51,5,0,1,2025-11-26,duplicate,1
INV-27686,V-006,GlobalParts Co,industrial,PO-95222,48998.24,49144.01,0.0,0.3,30,0,0,2026-02-19,phantom_delivery,1
INV-32600,V-004,OfficeMax,stationery,PO-87767,2065.63,1957.5784443167602,2065.63,-5.23,30,0,1,2025-12-23,none,0
INV-99309,V-002,BioTech Equipment Ltd,medical,PO-90199,173293.58,172258.03,173293.58,-0.6,39,0,1,2024-10-25,none,0
INV-34420,V-004,OfficeMax,stationery,PO-64588,2082.71,2038.8,2082.71,-2.11,33,0,1,2025-05-05,none,0
INV-78998,V-001,Apex Supplies Ltd,industrial,PO-90105,32008.25,31874.193291585263,32008.25,-0.42,24,0,1,2024-04-26,none,0
INV-67468,V-007,SafetyFirst Ltd,safety,PO-41880,7766.46,7810.96,7766.46,0.57,28,0,1,2025-11-06,none,0
INV-14767,V-004,OfficeMax,stationery,PO-87945,2108.71,2123.29,2108.71,0.69,28,0,1,2024-12-24,none,0
INV-13128,V-001,Apex Supplies Ltd,industrial,PO-51152,33209.03,50515.18,33209.03,52.11,31,0,0,2025-06-23,overbilling,1
INV-81807,V-001,Apex Supplies Ltd,industrial,PO-56220,37145.19,36565.87,37145.19,-1.56,30,0,1,2025-02-18,none,0
INV-75647,V-003,MedCo Supplies Inc,medical,PO-61471,11457.81,11148.43,11457.81,-2.7,31,0,1,2025-12-10,none,0
INV-17202,V-006,GlobalParts Co,industrial,PO-71066,55685.2,56309.21,55685.2,1.12,30,0,1,2025-12-04,none,0
INV-16842,V-002,BioTech Equipment Ltd,medical,PO-75701,192052.04,194889.57,192052.04,1.48,29,0,1,2025-05-31,none,0
INV-55213,V-007,SafetyFirst Ltd,safety,PO-50644,8832.88,9015.94,8832.88,2.07,25,0,1,2024-11-03,none,0
INV-77160,V-010,ProMed Devices,medical,PO-17105,91586.74,91841.17,91586.74,0.28,22,0,1,2025-09-15,none,0
INV-29080,V-008,TechServe Inc,IT,PO-80678,48925.39,49500.84,48925.39,1.18,31,0,1,2025-11-11,none,0
INV-91625,V-005,FastTech Solutions,IT,PO-84500,29792.2,30064.32,29792.2,0.91,5,0,1,2025-11-26,duplicate,1
INV-38700,V-008,TechServe Inc,IT,PO-98815,48606.32,48378.03,48606.32,-0.47,26,0,1,2024-09-13,none,0
INV-12419,V-010,ProMed Devices,medical,PO-55736,86335.54,85575.0,86335.54,-0.88,4,0,1,2024-05-24,duplicate,1
INV-77416,V-002,BioTech Equipment Ltd,medical,PO-23536,160044.97,155449.52,160044.97,-2.87,30,0,1,2024-11-29,none,0
INV-85565,V-003,MedCo Supplies Inc,medical,PO-51017,11037.79,11275.6,11037.79,2.15,26,0,1,2024-09-24,none,0
INV-20796,V-003,MedCo Supplies Inc,medical,PO-87717,13135.02,12800.54,13135.02,-2.55,32,0,1,2025-09-19,none,0
INV-51970,V-NEW-003,NewVendor Corp 3,industrial,PO-79999,171082.98,179827.89,163698.04,5.11,7,1,0,2025-12-21,new_vendor_risk,1
INV-59265,V-001,Apex Supplies Ltd,industrial,PO-89595,36048.93,36676.87,36048.93,1.74,21,0,1,2024-11-14,none,0
INV-13100,V-009,CleanCo Services,facilities,PO-72411,6320.06,6450.71,6320.06,2.07,26,0,1,2024-10-18,none,0
INV-43067,V-005,FastTech Solutions,IT,PO-75608,26129.86,25617.79,26129.86,-1.96,30,0,1,2024-12-24,none,0
INV-27557,V-003,MedCo Supplies Inc,medical,PO-55185,11375.62,11168.41,11375.62,-1.82,31,0,1,2025-02-09,none,0
INV-28097,V-008,TechServe Inc,IT,PO-99884,47040.63,46289.17,47040.63,-1.6,27,0,1,2025-11-26,none,0
INV-15816,V-001,Apex Supplies Ltd,industrial,PO-36454,37226.88,44715.86,37226.88,20.12,28,0,0,2025-07-31,overbilling,1
INV-82059,V-007,SafetyFirst Ltd,safety,PO-92651,8473.49,8415.53,8473.49,-0.68,32,0,1,2025-12-11,none,0
INV-90504,V-004,OfficeMax,stationery,PO-71916,1861.96,1831.62,1861.96,-1.63,30,0,1,2026-03-17,none,0
INV-64511,V-003,MedCo Supplies Inc,medical,PO-25996,12677.33,12430.21,0.0,-1.95,26,0,0,2025-05-16,phantom_delivery,1
INV-72008,V-004,OfficeMax,stationery,PO-62045,1804.4,1816.49,0.0,0.67,35,0,0,2025-12-02,phantom_delivery,1
INV-35309,V-002,BioTech Equipment Ltd,medical,PO-26589,177253.48,268712.08,177253.48,51.6,26,0,0,2025-10-09,overbilling,1
INV-1822,V-003,MedCo Supplies Inc,medical,PO-93205,12335.62,12035.44,12335.62,-2.43,32,0,1,2024-09-21,none,0
INV-82760,V-004,OfficeMax,stationery,PO-35380,1922.71,1869.18,1922.71,-2.78,30,0,1,2025-07-18,none,0
INV-83205,V-004,OfficeMax,stationery,PO-27550,1988.89,1991.12,1988.89,0.11,30,0,1,2024-07-17,none,0
INV-90568,V-003,MedCo Supplies Inc,medical,PO-22887,12900.14,13145.95,12900.14,1.91,32,0,1,2025-02-27,none,0
INV-30321,V-NEW-013,NewVendor Corp 13,IT,PO-33926,159090.25,153274.9,137603.7,-3.66,1,1,1,2025-10-09,new_vendor_risk,1
INV-16693,V-008,TechServe Inc,IT,PO-71111,46738.01,45685.85,46738.01,-2.25,29,0,1,2025-08-01,none,0
INV-18807,V-001,Apex Supplies Ltd,industrial,PO-27204,38388.09,39471.23,38388.09,2.82,33,0,1,2024-09-28,none,0
INV-3775,V-010,ProMed Devices,medical,PO-68591,86857.65,87570.65,86857.65,0.82,22,0,1,2026-02-07,none,0
INV-52100,V-005,FastTech Solutions,IT,PO-72828,27237.32,26694.61,27237.32,-1.99,1,0,1,2024-06-20,duplicate,1
INV-53003,V-006,GlobalParts Co,industrial,PO-27436,50562.8,52062.01,50562.8,2.97,22,0,1,2025-02-25,none,0
INV-1395,V-005,FastTech Solutions,IT,PO-38560,29147.28,29701.89,29147.28,1.9,18,0,1,2024-08-11,none,0
INV-90408,V-007,SafetyFirst Ltd,safety,PO-67043,8792.33,8581.03,8792.33,-2.4,28,0,1,2025-05-05,none,0
INV-64543,V-003,MedCo Supplies Inc,medical,PO-58802,12379.92,12122.93,0.0,-2.08,27,0,0,2025-10-15,phantom_delivery,1
INV-98363,V-007,SafetyFirst Ltd,safety,PO-99861,9304.52,9431.94,9304.52,1.37,31,0,1,2025-10-29,none,0
INV-45519,V-004,OfficeMax,stationery,PO-79565,1997.07,2013.16,1997.07,0.81,17,0,1,2025-03-26,none,0
INV-76080,V-007,SafetyFirst Ltd,safety,PO-58721,8207.35,8023.81,8207.35,-2.24,37,0,1,2025-10-30,none,0
INV-55550,V-007,SafetyFirst Ltd,safety,PO-62134,8475.37,8485.06,8475.37,0.11,33,0,1,2025-12-09,none,0
INV-14077,V-007,SafetyFirst Ltd,safety,PO-56428,8312.07,8396.68,8312.07,1.02,22,0,1,2024-06-04,none,0
INV-2305,V-004,OfficeMax,stationery,PO-40110,2166.58,1987.0543670164707,2166.58,-8.29,24,0,1,2026-03-04,none,0
INV-78965,V-004,OfficeMax,stationery,PO-56602,1877.45,1892.95,1877.45,0.83,24,0,1,2024-05-06,none,0
INV-56210,V-005,FastTech Solutions,IT,PO-73690,26305.61,26919.4,26305.61,2.33,22,0,1,2025-02-23,none,0
INV-26076,V-003,MedCo Supplies Inc,medical,PO-58588,11788.6,11980.76,11788.6,1.63,2,0,1,2025-07-14,duplicate,1
INV-58586,V-001,Apex Supplies Ltd,industrial,PO-64209,37850.3,38008.4,37850.3,0.42,20,0,1,2025-07-04,none,0
INV-43681,V-001,Apex Supplies Ltd,industrial,PO-41645,34084.51,34950.52,0.0,2.54,33,0,0,2024-07-23,phantom_delivery,1
INV-23282,V-010,ProMed Devices,medical,PO-57382,90451.87,91186.58399443224,90451.87,0.81,25,0,1,2024-09-15,none,0
INV-69703,V-001,Apex Supplies Ltd,industrial,PO-57555,38425.04,38122.84,38425.04,-0.79,18,0,1,2024-05-12,none,0
INV-99524,V-010,ProMed Devices,medical,PO-62190,86273.3,86212.27,86273.3,-0.07,29,0,1,2026-01-06,none,0
INV-16627,V-001,Apex Supplies Ltd,industrial,PO-79588,33751.56,31292.195669745935,33751.56,-7.29,26,0,1,2024-12-13,none,0
INV-81651,V-007,SafetyFirst Ltd,safety,PO-58614,8379.59,8452.23,8379.59,0.87,41,0,1,2025-01-02,none,0
INV-60151,V-002,BioTech Equipment Ltd,medical,PO-56668,186826.38,182498.02,186826.38,-2.32,30,0,1,2024-10-08,none,0
INV-14934,V-001,Apex Supplies Ltd,industrial,PO-35085,32750.07,33344.31,32750.07,1.81,18,0,1,2024-08-14,none,0
INV-51922,V-001,Apex Supplies Ltd,industrial,PO-53458,34031.67,34623.75,34031.67,1.74,34,0,1,2025-01-20,none,0
INV-53257,V-001,Apex Supplies Ltd,industrial,PO-92328,32600.14,32715.56,32600.14,0.35,33,0,1,2025-01-08,none,0
INV-17380,V-NEW-006,NewVendor Corp 6,industrial,PO-23816,180329.44,175650.37,156940.04,-2.59,1,1,1,2026-02-18,new_vendor_risk,1
INV-83173,V-009,CleanCo Services,facilities,PO-35056,5410.03,6820.13,5410.03,26.06,34,0,0,2024-04-25,overbilling,1
INV-23020,V-007,SafetyFirst Ltd,safety,PO-49305,9187.83,9035.91,9187.83,-1.65,33,0,1,2024-12-24,none,0
INV-32398,V-001,Apex Supplies Ltd,industrial,PO-18648,33925.5,34467.727325950094,33925.5,1.6,39,0,1,2025-06-23,none,0
INV-57505,V-008,TechServe Inc,IT,PO-56686,48840.95,49753.03,0.0,1.87,32,0,0,2025-05-23,phantom_delivery,1
INV-77824,V-003,MedCo Supplies Inc,medical,PO-54398,11602.38,11718.01,11602.38,1.0,27,0,1,2024-11-18,none,0
INV-1975,V-003,MedCo Supplies Inc,medical,PO-31519,11095.79,10984.960742029905,11095.79,-1.0,25,0,1,2025-07-13,none,0
INV-67829,V-003,MedCo Supplies Inc,medical,PO-29058,12264.99,12320.15,12264.99,0.45,33,0,1,2026-01-16,none,0
INV-47287,V-007,SafetyFirst Ltd,safety,PO-48090,9072.91,9297.77,9072.91,2.48,41,0,1,2024-09-15,none,0
INV-70711,V-003,MedCo Supplies Inc,medical,PO-97319,11694.71,11511.98,11694.71,-1.56,3,0,1,2024-07-10,duplicate,1
INV-49121,V-005,FastTech Solutions,IT,PO-62248,26842.31,26185.41,26842.31,-2.45,25,0,1,2024-06-15,none,0
INV-39168,V-001,Apex Supplies Ltd,industrial,PO-86454,32493.51,32898.57,32493.51,1.25,38,0,1,2025-09-04,none,0
INV-83059,V-008,TechServe Inc,IT,PO-81708,47253.79,47513.19,47253.79,0.55,29,0,1,2024-04-29,none,0
INV-7832,V-010,ProMed Devices,medical,PO-32509,94567.46,96101.65,94567.46,1.62,18,0,1,2025-03-27,none,0
INV-46848,V-003,MedCo Supplies Inc,medical,PO-90711,13189.87,12494.536186430474,13189.87,-5.27,34,0,1,2024-07-07,none,0
INV-19526,V-008,TechServe Inc,IT,PO-14807,45152.73,44738.2,45152.73,-0.92,23,0,1,2025-03-25,none,0
INV-52611,V-003,MedCo Supplies Inc,medical,PO-25993,11906.83,12165.09,11906.83,2.17,29,0,1,2025-05-07,none,0
INV-49258,V-004,OfficeMax,stationery,PO-42962,1801.54,1774.67,1801.54,-1.49,26,0,1,2024-12-09,none,0
INV-75473,V-005,FastTech Solutions,IT,PO-70172,30714.55,30718.75,30714.55,0.01,42,0,1,2024-09-22,none,0
INV-24291,V-006,GlobalParts Co,industrial,PO-56588,56247.54,57815.26,56247.54,2.79,27,0,1,2024-12-27,none,0
INV-75233,V-002,BioTech Equipment Ltd,medical,PO-36627,158378.41,155860.76,158378.41,-1.59,27,0,1,2024-12-23,none,0
INV-91517,V-001,Apex Supplies Ltd,industrial,PO-48684,36051.31,37094.96,36051.31,2.89,39,0,1,2025-08-30,none,0
INV-22263,V-004,OfficeMax,stationery,PO-21497,2122.51,2077.73,2122.51,-2.11,26,0,1,2025-07-06,none,0
INV-39242,V-002,BioTech Equipment Ltd,medical,PO-12628,187663.68,186303.9,187663.68,-0.72,27,0,1,2024-04-10,none,0
INV-27494,V-NEW-017,NewVendor Corp 17,industrial,PO-15875,229417.15,229428.27,217980.74,0.0,2,1,1,2024-07-30,new_vendor_risk,1
INV-91897,V-009,CleanCo Services,facilities,PO-78961,5704.57,5574.73,5704.57,-2.28,31,0,1,2024-09-07,none,0
INV-95474,V-004,OfficeMax,stationery,PO-33660,1985.79,2023.61,1985.79,1.9,34,0,1,2025-01-23,none,0
INV-28353,V-005,FastTech Solutions,IT,PO-71949,27499.17,27772.71,27499.17,0.99,29,0,1,2025-03-12,none,0
INV-11589,V-003,MedCo Supplies Inc,medical,PO-43682,11672.89,11660.61,11672.89,-0.11,36,0,1,2024-04-10,none,0
INV-72013,V-001,Apex Supplies Ltd,industrial,PO-86865,35270.35,35904.11,35270.35,1.8,7,0,1,2025-07-29,duplicate,1
INV-14495,V-009,CleanCo Services,facilities,PO-68556,5631.21,5500.2794419889215,5631.21,-2.33,20,0,1,2024-08-03,none,0
INV-59314,V-003,MedCo Supplies Inc,medical,PO-22723,11615.22,11531.52,11615.22,-0.72,43,0,1,2026-02-14,none,0
INV-73875,V-009,CleanCo Services,facilities,PO-45999,6054.96,6097.61,6054.96,0.7,3,0,1,2024-12-02,duplicate,1
INV-47815,V-006,GlobalParts Co,industrial,PO-86508,50751.83,51663.46,50751.83,1.8,28,0,1,2024-10-22,none,0
INV-40471,V-010,ProMed Devices,medical,PO-12809,87454.21,123660.63,87454.21,41.4,29,0,0,2025-02-10,overbilling,1
INV-48364,V-007,SafetyFirst Ltd,safety,PO-92727,8411.29,8384.22,8411.29,-0.32,26,0,1,2024-06-06,none,0
INV-97631,V-010,ProMed Devices,medical,PO-89062,95486.7,92830.79,95486.7,-2.78,19,0,1,2024-09-11,none,0
INV-37876,V-007,SafetyFirst Ltd,safety,PO-18562,9100.39,8905.04,9100.39,-2.15,33,0,1,2026-03-12,none,0
INV-74952,V-002,BioTech Equipment Ltd,medical,PO-61043,173495.08,172455.62,173495.08,-0.6,31,0,1,2026-03-15,none,0
INV-78651,V-005,FastTech Solutions,IT,PO-58218,26927.86,26355.62,26927.86,-2.13,27,0,1,2025-01-10,none,0
INV-10067,V-NEW-008,NewVendor Corp 8,industrial,PO-63539,235683.79,245890.88,225851.78,4.33,16,1,1,2024-07-23,new_vendor_risk,1
INV-59896,V-004,OfficeMax,stationery,PO-36335,1978.76,2027.5,1978.76,2.46,30,0,1,2024-04-21,none,0
INV-55057,V-008,TechServe Inc,IT,PO-32940,42737.02,42225.95,42737.02,-1.2,33,0,1,2026-03-13,none,0
INV-67712,V-005,FastTech Solutions,IT,PO-59388,26157.48,25799.82,26157.48,-1.37,3,0,1,2025-04-14,duplicate,1
INV-20591,V-006,GlobalParts Co,industrial,PO-44291,51292.51,50539.23,51292.51,-1.47,40,0,1,2024-06-01,none,0
INV-4250,V-005,FastTech Solutions,IT,PO-62642,27915.96,27590.31,27915.96,-1.17,30,0,1,2024-07-02,none,0
INV-50404,V-010,ProMed Devices,medical,PO-31925,102144.4,103400.28,102144.4,1.23,11,0,1,2024-12-17,none,0
INV-37921,V-002,BioTech Equipment Ltd,medical,PO-65612,189601.48,187678.72,189601.48,-1.01,24,0,1,2025-05-21,none,0
INV-19998,V-005,FastTech Solutions,IT,PO-63006,30282.81,30989.72,30282.81,2.33,27,0,1,2024-11-06,none,0
INV-42150,V-002,BioTech Equipment Ltd,medical,PO-17458,162227.46,160425.55,162227.46,-1.11,28,0,1,2025-01-04,none,0
INV-66482,V-003,MedCo Supplies Inc,medical,PO-63243,12774.75,12516.27,12774.75,-2.02,25,0,1,2024-05-13,none,0
INV-89472,V-005,FastTech Solutions,IT,PO-51630,30602.24,31291.81,30602.24,2.25,37,0,1,2025-01-29,none,0
INV-12240,V-004,OfficeMax,stationery,PO-62109,2080.89,2102.68,2080.89,1.05,2,0,1,2024-11-30,duplicate,1
INV-38284,V-008,TechServe Inc,IT,PO-36468,43411.74,42924.93,43411.74,-1.12,30,0,1,2024-07-22,none,0
INV-92806,V-004,OfficeMax,stationery,PO-61642,1803.4,1773.17,1803.4,-1.68,30,0,1,2025-10-21,none,0
INV-56303,V-004,OfficeMax,stationery,PO-97697,1802.35,1789.99,1802.35,-0.69,33,0,1,2025-04-03,none,0
INV-84196,V-009,CleanCo Services,facilities,PO-63232,6260.44,6432.77,0.0,2.75,37,0,0,2025-09-14,phantom_delivery,1
INV-50779,V-004,OfficeMax,stationery,PO-52216,1984.85,1981.4,1984.85,-0.17,20,0,1,2024-09-09,none,0
INV-73979,V-004,OfficeMax,stationery,PO-53207,2056.38,2012.05,2056.38,-2.16,26,0,1,2025-07-13,none,0
INV-56225,V-004,OfficeMax,stationery,PO-16562,2004.22,1984.69,2004.22,-0.97,27,0,1,2025-11-30,none,0
INV-93231,V-009,CleanCo Services,facilities,PO-40161,5819.64,6122.6598074656295,5819.64,5.21,33,0,1,2024-10-30,none,0
INV-4794,V-005,FastTech Solutions,IT,PO-33647,30708.6,30228.04,30708.6,-1.56,23,0,1,2025-06-20,none,0
INV-64069,V-005,FastTech Solutions,IT,PO-99182,29561.27,29064.5,29561.27,-1.68,28,0,1,2025-07-22,none,0
INV-56918,V-008,TechServe Inc,IT,PO-66112,45757.26,46828.59,45757.26,2.34,21,0,1,2024-07-11,none,0
INV-73832,V-009,CleanCo Services,facilities,PO-55712,6247.62,6237.72,6247.62,-0.16,26,0,1,2025-02-25,none,0
INV-2724,V-006,GlobalParts Co,industrial,PO-67987,51695.33,50760.91,0.0,-1.81,26,0,0,2025-07-28,phantom_delivery,1
INV-89293,V-009,CleanCo Services,facilities,PO-39429,6553.29,6652.67,6553.29,1.52,39,0,1,2024-10-23,none,0
INV-61889,V-008,TechServe Inc,IT,PO-12533,47350.93,48595.14,47350.93,2.63,28,0,1,2025-08-17,none,0
INV-37633,V-001,Apex Supplies Ltd,industrial,PO-43953,35589.95,36456.59,35589.95,2.44,39,0,1,2024-09-17,none,0
INV-6518,V-007,SafetyFirst Ltd,safety,PO-88861,8665.58,8762.59,8665.58,1.12,25,0,1,2025-12-06,none,0
INV-24351,V-NEW-019,NewVendor Corp 19,industrial,PO-45566,72114.61,77085.61,58028.27,6.89,11,1,0,2025-07-09,new_vendor_risk,1
INV-70546,V-002,BioTech Equipment Ltd,medical,PO-93244,170385.35,167316.13,170385.35,-1.8,32,0,1,2025-06-26,none,0
INV-71178,V-004,OfficeMax,stationery,PO-96184,2060.58,2039.09,2060.58,-1.04,31,0,1,2024-09-12,none,0
INV-82915,V-005,FastTech Solutions,IT,PO-77550,30491.71,29934.76,30491.71,-1.83,32,0,1,2024-12-17,none,0
INV-77810,V-007,SafetyFirst Ltd,safety,PO-23242,7983.7,7755.0,7983.7,-2.86,37,0,1,2025-04-16,none,0
INV-85414,V-007,SafetyFirst Ltd,safety,PO-52338,8961.04,9184.96,8961.04,2.5,42,0,1,2025-08-07,none,0
INV-56369,V-NEW-003,NewVendor Corp 3,industrial,PO-32649,50260.94,52593.88,45067.19,4.64,17,1,1,2024-11-14,new_vendor_risk,1
INV-39427,V-009,CleanCo Services,facilities,PO-92397,5441.27,5574.9,5441.27,2.46,26,0,1,2024-07-01,none,0
INV-96383,V-008,TechServe Inc,IT,PO-85609,41163.34,42236.81,41163.34,2.61,22,0,1,2025-11-23,none,0
INV-16183,V-007,SafetyFirst Ltd,safety,PO-68965,8060.22,8033.85,0.0,-0.33,39,0,0,2025-07-18,phantom_delivery,1
INV-33602,V-004,OfficeMax,stationery,PO-70862,1932.1,1922.17,1932.1,-0.51,29,0,1,2025-10-21,none,0
INV-19333,V-008,TechServe Inc,IT,PO-82450,41835.09,54572.65,41835.09,30.45,34,0,0,2024-05-02,overbilling,1
INV-92751,V-001,Apex Supplies Ltd,industrial,PO-93148,35431.71,35263.55,35431.71,-0.47,32,0,1,2025-12-10,none,0
INV-12687,V-008,TechServe Inc,IT,PO-33874,43104.2,43081.95,43104.2,-0.05,27,0,1,2024-04-15,none,0
INV-84705,V-002,BioTech Equipment Ltd,medical,PO-85571,158857.98,155872.46,158857.98,-1.88,36,0,1,2025-03-25,none,0
INV-64127,V-008,TechServe Inc,IT,PO-57927,46818.35,47504.47,46818.35,1.47,2,0,1,2025-01-20,duplicate,1
INV-15449,V-009,CleanCo Services,facilities,PO-69069,5777.46,5798.64,5777.46,0.37,30,0,1,2024-08-23,none,0
INV-64654,V-004,OfficeMax,stationery,PO-85004,1969.66,2028.38,1969.66,2.98,38,0,1,2024-06-18,none,0
INV-90591,V-003,MedCo Supplies Inc,medical,PO-79822,12486.59,12834.97,12486.59,2.79,29,0,1,2024-08-14,none,0
INV-37214,V-009,CleanCo Services,facilities,PO-12408,5818.96,5990.83,5818.96,2.95,32,0,1,2025-07-15,none,0
INV-28214,V-004,OfficeMax,stationery,PO-46678,1824.58,1785.52,1824.58,-2.14,25,0,1,2024-04-29,none,0
INV-30622,V-008,TechServe Inc,IT,PO-23664,49446.92,48498.09,49446.92,-1.92,28,0,1,2024-04-28,none,0
INV-60311,V-008,TechServe Inc,IT,PO-57022,44850.16,43731.81315227975,44850.16,-2.49,27,0,1,2024-10-21,none,0
INV-87444,V-007,SafetyFirst Ltd,safety,PO-78008,8537.04,8363.66,8537.04,-2.03,28,0,1,2024-04-29,none,0
INV-54665,V-007,SafetyFirst Ltd,safety,PO-85353,8849.5,8949.54,8849.5,1.13,28,0,1,2026-01-10,none,0
INV-33961,V-004,OfficeMax,stationery,PO-12134,2128.61,2140.18,2128.61,0.54,30,0,1,2026-03-22,none,0
INV-79960,V-NEW-001,NewVendor Corp 1,IT,PO-50736,236518.29,253827.04,208465.51,7.32,6,1,0,2025-12-13,new_vendor_risk,1
INV-81599,V-002,BioTech Equipment Ltd,medical,PO-29200,183030.54,175970.30345747876,183030.54,-3.86,27,0,1,2025-10-31,none,0
INV-95190,V-003,MedCo Supplies Inc,medical,PO-65053,12488.74,12345.01,12488.74,-1.15,31,0,1,2024-11-28,none,0
INV-50480,V-005,FastTech Solutions,IT,PO-22765,25634.33,25835.48,25634.33,0.78,20,0,1,2025-02-18,none,0
INV-6936,V-002,BioTech Equipment Ltd,medical,PO-65534,182645.89,186619.98,182645.89,2.18,24,0,1,2025-04-08,none,0
INV-26132,V-002,BioTech Equipment Ltd,medical,PO-38617,192028.28,199539.87369589295,192028.28,3.91,24,0,1,2024-05-05,none,0
INV-10005,V-002,BioTech Equipment Ltd,medical,PO-53309,180165.98,176831.59,180165.98,-1.85,25,0,1,2024-11-05,none,0
INV-68720,V-002,BioTech Equipment Ltd,medical,PO-42975,162136.47,162592.87,162136.47,0.28,31,0,1,2025-03-06,none,0
INV-34860,V-008,TechServe Inc,IT,PO-45011,48164.91,47220.88,48164.91,-1.96,40,0,1,2024-09-10,none,0
INV-55478,V-006,GlobalParts Co,industrial,PO-43607,51022.32,50093.35,51022.32,-1.82,28,0,1,2025-01-26,none,0
INV-52025,V-008,TechServe Inc,IT,PO-71044,42883.96,43252.5,42883.96,0.86,29,0,1,2025-01-21,none,0
INV-67894,V-NEW-007,NewVendor Corp 7,industrial,PO-40334,152095.73,152627.71,141575.92,0.35,12,1,1,2024-10-30,new_vendor_risk,1
INV-13352,V-001,Apex Supplies Ltd,industrial,PO-34258,33382.33,32493.08,33382.33,-2.66,28,0,1,2024-10-27,none,0
INV-17988,V-010,ProMed Devices,medical,PO-84381,91991.5,91662.78225496857,91991.5,-0.36,34,0,1,2025-01-22,none,0
INV-6780,V-007,SafetyFirst Ltd,safety,PO-10215,8630.67,8878.25,8630.67,2.87,39,0,1,2025-07-09,none,0
INV-1795,V-006,GlobalParts Co,industrial,PO-51661,50744.13,50877.3,50744.13,0.26,29,0,1,2026-03-08,none,0
INV-52758,V-009,CleanCo Services,facilities,PO-37150,6076.08,6169.33,6076.08,1.53,37,0,1,2025-01-19,none,0
INV-67250,V-001,Apex Supplies Ltd,industrial,PO-89541,31997.21,31956.51,31997.21,-0.13,7,0,1,2025-03-03,duplicate,1
INV-76447,V-004,OfficeMax,stationery,PO-97688,2070.55,2053.92,2070.55,-0.8,25,0,1,2024-09-27,none,0
INV-61484,V-002,BioTech Equipment Ltd,medical,PO-25187,173592.24,173545.23,173592.24,-0.03,40,0,1,2025-01-03,none,0
INV-53032,V-009,CleanCo Services,facilities,PO-43631,5956.69,6096.57,5956.69,2.35,28,0,1,2025-10-04,none,0
INV-20520,V-007,SafetyFirst Ltd,safety,PO-85862,8268.33,8324.05,8268.33,0.67,25,0,1,2025-08-31,none,0
INV-55555,V-005,FastTech Solutions,IT,PO-31321,26634.44,26717.3,26634.44,0.31,20,0,1,2026-03-23,none,0
INV-86028,V-006,GlobalParts Co,industrial,PO-54397,52943.14,53067.0,52943.14,0.23,33,0,1,2025-01-25,none,0
INV-9050,V-005,FastTech Solutions,IT,PO-92483,30591.59,29906.32,30591.59,-2.24,29,0,1,2024-11-27,none,0
INV-5347,V-005,FastTech Solutions,IT,PO-20143,29953.41,29713.49,29953.41,-0.8,26,0,1,2025-04-30,none,0
INV-26612,V-NEW-006,NewVendor Corp 6,industrial,PO-65789,232399.2,254779.05,213971.52,9.63,8,1,0,2024-08-29,new_vendor_risk,1
INV-11302,V-003,MedCo Supplies Inc,medical,PO-65680,12526.73,12403.59,12526.73,-0.98,26,0,1,2024-04-18,none,0
INV-20967,V-007,SafetyFirst Ltd,safety,PO-24881,8254.06,12876.95,8254.06,56.01,26,0,0,2024-06-13,overbilling,1
INV-7947,V-007,SafetyFirst Ltd,safety,PO-32422,8099.64,8341.88,8099.64,2.99,25,0,1,2024-05-30,none,0
INV-23950,V-009,CleanCo Services,facilities,PO-99710,6182.95,6073.47,6182.95,-1.77,24,0,1,2025-01-20,none,0
INV-67237,V-005,FastTech Solutions,IT,PO-47082,29959.17,29901.61,29959.17,-0.19,1,0,1,2025-10-18,duplicate,1
INV-1583,V-007,SafetyFirst Ltd,safety,PO-38153,7735.41,7519.55,7735.41,-2.79,31,0,1,2025-08-28,none,0
INV-51436,V-004,OfficeMax,stationery,PO-68059,2140.23,2146.72,2140.23,0.3,36,0,1,2025-07-16,none,0
